DayC,Hour,Latitude,Longitude,magnitud,profundidad,Electron_density_Ne,o+,NO,hmF2,foF2,tec_GIM,sismo
2017-09-08,20:00,14.7,261.98,3.9,16.0,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,20:00,14.7,261.98,3.6,16.1,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,20:00,14.7,261.98,3.5,16.1,1030000000000.0,98.9,0.2,283.7,9.2,34.8,1.0
2017-09-08,21:00,14.7,261.98,3.6,16.1,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,3.7,16.1,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,3.7,101.6,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,3.7,60.6,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,21:00,14.7,261.98,4.5,15.0,1060000000000.0,98.9,0.2,277.3,9.393,43.5,1.0
2017-09-08,22:00,14.7,261.98,4.5,19.3,985000000000.0,98.8,0.2,271.4,9.116,48.5,1.0
2017-09-08,22:00,14.7,261.98,4.6,15.0,985000000000.0,98.8,0.2,271.4,9.116,48.5,1.0
2017-09-08,22:00,14.7,261.98,4.3,41.9,985000000000.0,98.8,0.2,271.4,9.116,48.5,1.0
2017-09-08,23:00,14.7,261.98,3.9,27.7,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,3.6,16.0,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,4.1,16.3,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,4.1,16.4,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-08,23:00,14.7,261.98,3.3,20.0,804000000000.0,98.6,0.2,263.2,8.349,27.7,1.0
2017-09-09,01:00,14.7,261.98,4.2,16.0,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.1,75.2,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.5,16.7,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,3.9,69.6,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,3.6,16.2,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.5,55.3,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,4.3,75.3,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,01:00,14.7,261.98,3.7,16.6,382000000000.0,98.9,0.3,257.1,5.787,14.7,1.0
2017-09-09,02:00,14.7,261.98,3.8,20.0,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,02:00,14.7,261.98,4.4,16.2,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,02:00,14.7,261.98,3.3,20.0,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,02:00,14.7,261.98,4.1,16.7,235000000000.0,99.5,0.2,271.4,4.42,8.1,1.0
2017-09-09,03:00,14.7,261.98,4.1,16.1,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,4.0,20.0,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,3.7,16.4,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,3.4,76.8,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,03:00,14.7,261.98,4.1,20.0,153000000000.0,99.5,0.3,299.5,3.511,7.5,1.0
2017-09-09,04:00,14.7,261.98,4.3,10.0,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,4.1,20.0,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,4.6,16.2,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,4.2,10.7,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,04:00,14.7,261.98,5.6,23.4,115000000000.0,99.4,0.3,319.6,3.182,6.2,1.0
2017-09-09,05:00,14.7,261.98,4.6,17.2,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,05:00,14.7,261.98,4.0,22.7,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,05:00,14.7,261.98,3.9,10.8,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,05:00,14.7,261.98,3.9,25.2,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,05:00,14.7,261.98,4.0,16.2,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,05:00,14.7,261.98,4.0,17.3,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,05:00,14.7,261.98,4.2,17.7,110000000000.0,99.5,0.3,322.3,3.142,5.7,1.0
2017-09-09,06:00,14.7,261.98,4.1,16.3,117000000000.0,99.6,0.2,314.2,3.131,5.8,1.0
2017-09-09,06:00,14.7,261.98,4.5,14.0,117000000000.0,99.6,0.2,314.2,3.131,5.8,1.0
2017-09-09,06:00,14.7,261.98,3.7,15.0,117000000000.0,99.6,0.2,314.2,3.131,5.8,1.0
2017-09-09,07:00,14.7,261.98,3.7,16.6,125000000000.0,99.6,0.2,302.9,3.172,6.4,1.0
2017-09-09,08:00,14.7,261.98,4.7,16.1,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,4.0,15.0,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,4.0,41.3,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,3.5,16.1,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,3.6,18.0,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,3.6,16.0,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,3.5,16.0,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,3.7,16.1,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,3.5,16.7,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,4.0,90.5,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,08:00,14.7,261.98,4.0,16.1,129000000000.0,99.6,0.2,296.4,3.225,5.5,1.0
2017-09-09,09:00,14.7,261.98,3.8,46.3,115000000000.0,99.6,0.2,296.4,3.043,5.5,1.0
2017-09-09,09:00,14.7,261.98,3.6,77.7,115000000000.0,99.6,0.2,296.4,3.043,5.5,1.0
2017-09-09,09:00,14.7,261.98,4.0,18.0,115000000000.0,99.6,0.2,296.4,3.043,5.5,1.0
2017-09-09,09:00,14.7,261.98,3.7,2.5,115000000000.0,99.6,0.2,296.4,3.043,5.5,1.0
2017-09-09,09:00,14.7,261.98,3.7,20.0,115000000000.0,99.6,0.2,296.4,3.043,5.5,1.0
2017-09-09,09:00,14.7,261.98,3.5,10.0,115000000000.0,99.6,0.2,296.4,3.043,5.5,1.0
2017-09-09,10:00,14.7,261.98,3.7,15.9,90172000000.0,99.5,0.3,297.7,2.696,5.1,1.0
2017-09-09,10:00,14.7,261.98,3.4,27.0,90172000000.0,99.5,0.3,297.7,2.696,5.1,1.0
2017-09-09,11:00,14.7,261.98,3.7,41.8,94713000000.0,99.5,0.3,291.1,2.765,4.6,1.0
2017-09-09,11:00,14.7,261.98,3.7,16.0,94713000000.0,99.5,0.3,291.1,2.765,4.6,1.0
2017-09-09,11:00,14.7,261.98,3.2,114.1,94713000000.0,99.5,0.3,291.1,2.765,4.6,1.0
2017-09-09,12:00,14.7,261.98,0.0,0.0,157000000000.0,97.2,0.8,274.7,3.593,4.8,0.0
2017-09-09,13:00,14.7,261.98,4.5,26.5,257000000000.0,96.7,0.8,258.1,4.715,8.9,1.0
2017-09-09,13:00,14.7,261.98,4.7,24.4,257000000000.0,96.7,0.8,258.1,4.715,8.9,1.0
2017-09-09,13:00,14.7,261.98,3.7,29.3,257000000000.0,96.7,0.8,258.1,4.715,8.9,1.0
2017-09-09,14:00,14.7,261.98,4.0,58.0,340000000000.0,97.5,0.5,252.8,5.489,12.6,1.0
2017-09-09,14:00,14.7,261.98,3.9,16.1,340000000000.0,97.5,0.5,252.8,5.489,12.6,1.0
2017-09-09,14:00,14.7,261.98,4.0,20.0,340000000000.0,97.5,0.5,252.8,5.489,12.6,1.0
2017-09-09,14:00,14.7,261.98,3.9,24.3,340000000000.0,97.5,0.5,252.8,5.489,12.6,1.0
2017-09-09,15:00,14.7,261.98,3.7,15.9,411000000000.0,97.9,0.3,259.5,5.968,16.3,1.0
2017-09-09,15:00,14.7,261.98,3.8,35.2,411000000000.0,97.9,0.3,259.5,5.968,16.3,1.0
2017-09-09,15:00,14.7,261.98,3.7,16.0,411000000000.0,97.9,0.3,259.5,5.968,16.3,1.0
2017-09-09,15:00,14.7,261.98,4.0,16.2,411000000000.0,97.9,0.3,259.5,5.968,16.3,1.0
2017-09-09,15:00,14.7,261.98,3.9,15.0,411000000000.0,97.9,0.3,259.5,5.968,16.3,1.0
2017-09-09,16:00,14.7,261.98,3.5,16.1,526000000000.0,98.3,0.2,270.9,6.645,20.0,1.0
2017-09-09,17:00,14.7,261.98,4.0,31.5,714000000000.0,98.7,0.1,282.0,7.647,26.5,1.0
2017-09-09,17:00,14.7,261.98,3.9,27.0,714000000000.0,98.7,0.1,282.0,7.647,26.5,1.0
2017-09-09,17:00,14.7,261.98,3.8,16.1,714000000000.0,98.7,0.1,282.0,7.647,26.5,1.0
2017-09-09,17:00,14.7,261.98,4.0,16.2,714000000000.0,98.7,0.1,282.0,7.647,26.5,1.0
2017-09-09,17:00,14.7,261.98,3.9,16.0,714000000000.0,98.7,0.1,282.0,7.647,26.5,1.0
2017-09-09,18:00,14.7,261.98,0.0,0.0,927000000000.0,99.0,0.1,289.1,8.668,29.1,0.0
2017-09-09,19:00,14.7,261.98,0.0,0.0,1110000000000.0,99.1,0.1,289.2,9.494,28.9,0.0
2017-09-09,20:00,14.7,261.98,3.9,12.4,1250000000000.0,99.1,0.1,283.1,10.101,25.9,1.0
2017-09-09,20:00,14.7,261.98,4.0,20.0,1250000000000.0,99.1,0.1,283.1,10.101,25.9,1.0
2017-09-09,21:00,14.7,261.98,3.9,16.1,1290000000000.0,99.2,0.1,276.6,10.367,21.7,1.0
2017-09-09,21:00,14.7,261.98,4.0,20.0,1290000000000.0,99.2,0.1,276.6,10.367,21.7,1.0
2017-09-09,21:00,14.7,261.98,4.0,65.2,1290000000000.0,99.2,0.1,276.6,10.367,21.7,1.0
2017-09-09,22:00,14.7,261.98,3.7,15.0,1200000000000.0,99.1,0.1,270.7,10.059,18.3,1.0
2017-09-09,22:00,14.7,261.98,3.9,22.1,1200000000000.0,99.1,0.1,270.7,10.059,18.3,1.0
2017-09-09,23:00,14.7,261.98,3.7,16.5,972000000000.0,98.9,0.1,262.5,9.19,16.0,1.0
2017-09-09,23:00,14.7,261.98,3.6,4.5,972000000000.0,98.9,0.1,262.5,9.19,16.0,1.0
2017-09-10,01:00,14.7,261.98,3.8,20.0,453000000000.0,99.1,0.1,256.5,6.304,10.6,1.0
2017-09-10,01:00,14.7,261.98,3.7,16.0,453000000000.0,99.1,0.1,256.5,6.304,10.6,1.0
2017-09-10,01:00,14.7,261.98,3.9,16.1,453000000000.0,99.1,0.1,256.5,6.304,10.6,1.0
2017-09-10,01:00,14.7,261.98,3.9,16.1,453000000000.0,99.1,0.1,256.5,6.304,10.6,1.0
2017-09-10,01:00,14.7,261.98,3.8,36.6,453000000000.0,99.1,0.1,256.5,6.304,10.6,1.0
2017-09-10,02:00,14.7,261.98,4.3,5.8,275000000000.0,99.7,0.1,271.2,4.785,8.0,1.0
2017-09-10,03:00,14.7,261.98,0.0,0.0,177000000000.0,99.7,0.2,299.5,3.781,6.6,0.0
2017-09-10,04:00,14.7,261.98,0.0,0.0,133000000000.0,99.7,0.2,319.6,3.415,6.6,0.0
2017-09-10,05:00,14.7,261.98,4.1,14.9,126000000000.0,99.7,0.2,322.3,3.358,5.9,1.0
2017-09-10,06:00,14.7,261.98,3.8,16.1,132000000000.0,99.8,0.1,314.1,3.33,6.4,1.0
2017-09-10,06:00,14.7,261.98,4.0,16.1,132000000000.0,99.8,0.1,314.1,3.33,6.4,1.0
2017-09-10,07:00,14.7,261.98,0.0,0.0,139000000000.0,99.8,0.1,302.8,3.356,6.5,0.0
2017-09-10,08:00,14.7,261.98,4.2,20.0,143000000000.0,99.8,0.1,296.3,3.392,6.3,1.0
2017-09-10,08:00,14.7,261.98,3.9,47.6,143000000000.0,99.8,0.1,296.3,3.392,6.3,1.0
2017-09-10,09:00,14.7,261.98,4.0,59.1,125000000000.0,99.8,0.1,296.3,3.18,5.1,1.0
2017-09-10,10:00,14.7,261.98,3.6,99.6,97313000000.0,99.7,0.2,297.5,2.801,4.7,1.0
2017-09-10,10:00,14.7,261.98,4.0,8.9,97313000000.0,99.7,0.2,297.5,2.801,4.7,1.0
2017-09-10,11:00,14.7,261.98,3.9,15.0,102000000000.0,99.7,0.2,291.1,2.866,4.3,1.0
2017-09-10,12:00,14.7,261.98,4.1,12.1,168000000000.0,97.5,0.5,274.7,3.718,5.4,1.0
2017-09-10,12:00,14.7,261.98,3.8,16.6,168000000000.0,97.5,0.5,274.7,3.718,5.4,1.0
2017-09-10,13:00,14.7,261.98,3.6,16.6,273000000000.0,97.3,0.5,258.1,4.862,9.0,1.0
2017-09-10,13:00,14.7,261.98,3.9,112.4,273000000000.0,97.3,0.5,258.1,4.862,9.0,1.0
2017-09-10,13:00,14.7,261.98,3.9,18.4,273000000000.0,97.3,0.5,258.1,4.862,9.0,1.0
2017-09-10,14:00,14.7,261.98,0.0,0.0,359000000000.0,97.9,0.3,252.6,5.642,10.6,0.0
2017-09-10,15:00,14.7,261.98,4.0,20.3,431000000000.0,98.1,0.2,259.1,6.118,13.7,1.0
2017-09-10,16:00,14.7,261.98,3.7,15.8,549000000000.0,98.5,0.2,270.4,6.791,17.3,1.0
2017-09-10,16:00,14.7,261.98,3.9,20.0,549000000000.0,98.5,0.2,270.4,6.791,17.3,1.0
2017-09-10,17:00,14.7,261.98,4.4,42.2,739000000000.0,98.8,0.1,281.5,7.782,21.5,1.0
2017-09-10,18:00,14.7,261.98,4.5,69.4,951000000000.0,99.0,0.1,288.6,8.783,25.2,1.0
2017-09-10,18:00,14.7,261.98,4.0,7.5,951000000000.0,99.0,0.1,288.6,8.783,25.2,1.0
2017-09-10,19:00,14.7,261.98,4.2,15.0,1130000000000.0,99.1,0.1,288.6,9.581,28.0,1.0
2017-09-10,19:00,14.7,261.98,3.7,25.7,1130000000000.0,99.1,0.1,288.6,9.581,28.0,1.0
2017-09-10,20:00,14.7,261.98,3.4,9.0,1260000000000.0,99.2,0.1,282.4,10.155,30.6,1.0
2017-09-10,21:00,14.7,261.98,3.9,16.1,1290000000000.0,99.2,0.1,275.9,10.382,30.4,1.0
2017-09-10,21:00,14.7,261.98,3.6,16.1,1290000000000.0,99.2,0.1,275.9,10.382,30.4,1.0
2017-09-10,21:00,14.7,261.98,4.2,30.2,1290000000000.0,99.2,0.1,275.9,10.382,30.4,1.0
2017-09-10,21:00,14.7,261.98,4.1,42.1,1290000000000.0,99.2,0.1,275.9,10.382,30.4,1.0
2017-09-10,21:00,14.7,261.98,3.6,15.2,1290000000000.0,99.2,0.1,275.9,10.382,30.4,1.0
2017-09-10,21:00,14.7,261.98,3.5,72.9,1290000000000.0,99.2,0.1,275.9,10.382,30.4,1.0
2017-09-10,22:00,14.7,261.98,4.0,24.3,1200000000000.0,99.1,0.1,270.0,10.069,29.1,1.0
2017-09-10,22:00,14.7,261.98,3.9,16.1,1200000000000.0,99.1,0.1,270.0,10.069,29.1,1.0
2017-09-10,23:00,14.7,261.98,4.2,15.0,971000000000.0,99.0,0.1,261.8,9.197,23.5,1.0
2017-09-10,23:00,14.7,261.98,3.9,72.7,971000000000.0,99.0,0.1,261.8,9.197,23.5,1.0
2019-11-12,01:00,26.35,338.1,0.0,0.0,72096000000.0,99.1,0.5,250.9,2.647,15.2,0.0
2019-11-12,02:00,26.35,338.1,4.1,10.0,45888000000.0,99.0,0.6,281.5,1.953,12.8,1.0
2019-11-12,03:00,26.35,338.1,0.0,0.0,43211000000.0,99.3,0.4,307.8,1.874,10.2,0.0
2019-11-12,04:00,26.35,338.1,0.0,0.0,50847000000.0,99.6,0.2,316.8,2.068,8.8,0.0
2019-11-12,05:00,26.35,338.1,0.0,0.0,61987000000.0,99.7,0.2,317.4,2.289,8.3,0.0
2019-11-12,06:00,26.35,338.1,0.0,0.0,76243000000.0,99.8,0.1,311.9,2.508,7.1,0.0
2019-11-12,07:00,26.35,338.1,0.0,0.0,91711000000.0,99.8,0.1,302.5,2.721,8.1,0.0
2019-11-12,08:00,26.35,338.1,16.0,3.9,96752000000.0,99.8,0.1,295.6,2.796,8.1,1.0
2019-11-12,09:00,26.35,338.1,0.0,0.0,85212000000.0,99.8,0.1,295.1,2.624,7.7,0.0
2019-11-12,10:00,26.35,338.1,4.0,16.7,72849000000.0,99.8,0.1,296.9,2.425,8.2,1.0
2019-11-12,11:00,26.35,338.1,0.0,0.0,90031000000.0,99.8,0.1,292.7,2.701,7.9,0.0
2019-11-12,12:00,26.35,338.1,0.0,0.0,167000000000.0,97.7,0.4,279.0,3.736,5.9,0.0
2019-11-12,13:00,26.35,338.1,0.0,0.0,302000000000.0,98.5,0.2,260.5,5.222,7.3,0.0
2019-11-12,14:00,26.35,338.1,0.0,0.0,432000000000.0,98.9,0.1,245.6,6.545,11.1,0.0
2019-11-12,15:00,26.35,338.1,0.0,0.0,522000000000.0,99.0,0.1,238.0,7.386,13.9,0.0
2019-11-12,16:00,26.35,338.1,0.0,0.0,603000000000.0,99.1,0.1,240.9,7.846,16.9,0.0
2019-11-12,17:00,26.35,338.1,0.0,0.0,685000000000.0,99.2,0.1,251.0,8.086,19.1,0.0
2019-11-12,18:00,26.35,338.1,0.0,0.0,718000000000.0,99.1,0.1,257.8,8.11,17.8,0.0
2019-11-12,19:00,26.35,338.1,0.0,0.0,680000000000.0,99.0,0.1,254.2,7.956,17.9,0.0
2019-11-12,20:00,26.35,338.1,0.0,0.0,611000000000.0,98.8,0.1,244.0,7.77,15.4,0.0
2019-11-12,21:00,26.35,338.1,0.0,0.0,539000000000.0,98.6,0.2,235.9,7.525,13.8,0.0
2019-11-12,22:00,26.35,338.1,0.0,0.0,436000000000.0,98.3,0.2,231.9,6.897,13.1,0.0
2019-11-12,23:00,26.35,338.1,0.0,0.0,285000000000.0,97.4,0.4,230.5,5.643,11.2,0.0
2019-11-13,01:00,26.35,338.1,0.0,0.0,70205000000.0,99.2,0.4,251.7,2.606,9.8,0.0
2019-11-13,02:00,26.35,338.1,0.0,0.0,44717000000.0,99.1,0.5,282.1,1.926,7.3,0.0
2019-11-13,03:00,26.35,338.1,0.0,0.0,42402000000.0,99.4,0.3,307.9,1.857,6.1,0.0
2019-11-13,04:00,26.35,338.1,3.7,12.8,50377000000.0,99.6,0.2,316.7,2.057,7.1,1.0
2019-11-13,05:00,26.35,338.1,0.0,0.0,61834000000.0,99.8,0.1,317.4,2.286,6.5,0.0
2019-11-13,06:00,26.35,338.1,0.0,0.0,76295000000.0,99.8,0.1,312.2,2.51,6.1,0.0
2019-11-13,07:00,26.35,338.1,0.0,0.0,91831000000.0,99.9,0.1,302.9,2.723,6.8,0.0
2019-11-13,08:00,26.35,338.1,0.0,0.0,96914000000.0,99.9,0.1,296.0,2.798,6.4,0.0
2019-11-13,09:00,26.35,338.1,3.8,12.6,85561000000.0,99.8,0.1,295.5,2.629,6.3,1.0
2019-11-13,10:00,26.35,338.1,4.3,21.6,73241000000.0,99.8,0.1,297.3,2.431,6.4,1.0
2019-11-13,11:00,26.35,338.1,0.0,0.0,90165000000.0,99.8,0.1,293.2,2.702,6.2,0.0
2019-11-13,12:00,26.35,338.1,0.0,0.0,167000000000.0,97.8,0.3,279.6,3.732,4.9,0.0
2019-11-13,13:00,26.35,338.1,0.0,0.0,302000000000.0,98.6,0.1,260.9,5.221,5.9,0.0
2019-11-13,14:00,26.35,338.1,0.0,0.0,433000000000.0,99.0,0.1,245.6,6.55,9.8,0.0
2019-11-13,15:00,26.35,338.1,0.0,0.0,522000000000.0,99.1,0.1,237.7,7.389,13.4,0.0
2019-11-13,16:00,26.35,338.1,0.0,0.0,600000000000.0,99.1,0.1,240.4,7.84,17.2,0.0
2019-11-13,17:00,26.35,338.1,0.0,0.0,680000000000.0,99.2,0.1,250.6,8.065,19.9,0.0
2019-11-13,18:00,26.35,338.1,0.0,0.0,710000000000.0,99.1,0.1,257.5,8.072,19.6,0.0
2019-11-13,19:00,26.35,338.1,0.0,0.0,670000000000.0,99.0,0.1,254.1,7.901,17.4,0.0
2019-11-13,20:00,26.35,338.1,0.0,0.0,600000000000.0,98.8,0.1,243.9,7.703,14.8,0.0
2019-11-13,21:00,26.35,338.1,0.0,0.0,529000000000.0,98.6,0.2,235.8,7.455,13.0,0.0
2019-11-13,22:00,26.35,338.1,0.0,0.0,427000000000.0,98.2,0.2,232.0,6.83,12.9,0.0
2019-11-13,23:00,26.35,338.1,0.0,0.0,280000000000.0,97.3,0.5,230.8,5.58,11.5,0.0
2014-11-19,0,26.35,338.1,0.0,0.0,68342000000.0,99.2,0.5,252.5,2.564,8.9,0.0
2019-11-14,01:00,26.35,338.1,0.0,0.0,43559000000.0,99.1,0.5,282.8,1.899,6.9,0.0
2019-11-14,02:00,26.35,338.1,0.0,0.0,41601000000.0,99.3,0.4,308.0,1.839,6.0,0.0
2019-11-14,03:00,26.35,338.1,0.0,0.0,49909000000.0,99.6,0.2,316.5,2.046,6.7,0.0
2019-11-14,04:00,26.35,338.1,0.0,0.0,61680000000.0,99.7,0.1,317.4,2.283,6.1,0.0
2019-11-14,05:00,26.35,338.1,0.0,0.0,76345000000.0,99.8,0.1,312.5,2.512,6.2,0.0
2019-11-14,06:00,26.35,338.1,0.0,0.0,91944000000.0,99.8,0.1,303.4,2.725,6.9,0.0
2019-11-14,07:00,26.35,338.1,0.0,0.0,97075000000.0,99.8,0.1,296.5,2.8,6.5,0.0
2019-11-14,08:00,26.35,338.1,0.0,0.0,85909000000.0,99.8,0.1,295.9,2.634,5.9,0.0
2019-11-14,09:00,26.35,338.1,0.0,0.0,73632000000.0,99.8,0.1,297.7,2.437,6.0,0.0
2019-11-14,10:00,26.35,338.1,0.0,0.0,90297000000.0,99.8,0.1,293.6,2.703,6.0,0.0
2019-11-14,11:00,26.35,338.1,0.0,0.0,167000000000.0,97.8,0.4,280.1,3.728,5.0,0.0
2019-11-14,12:00,26.35,338.1,0.0,0.0,302000000000.0,98.5,0.2,261.3,5.219,5.9,0.0
2019-11-14,13:00,26.35,338.1,0.0,0.0,434000000000.0,98.9,0.1,245.6,6.554,8.5,0.0
